1.jpg	[[[310, 817], [340, 817], [340, 843], [310, 843]], [[307, 685], [341, 685], [341, 734], [307, 734]], [[355, 625], [381, 625], [381, 656], [355, 656]], [[346, 586], [373, 580], [382, 624], [354, 629]], [[304, 559], [339, 559], [339, 610], [304, 610]], [[349, 502], [378, 502], [378, 545], [349, 545]], [[354, 470], [379, 470], [379, 506], [354, 506]], [[348, 429], [378, 429], [378, 468], [348, 468]], [[345, 385], [380, 385], [380, 425], [345, 425]]]
11.jpg	[[[24, 451], [141, 451], [141, 481], [24, 481]], [[99, 431], [116, 431], [116, 443], [99, 443]], [[26, 428], [93, 428], [93, 445], [26, 445]], [[276, 424], [375, 424], [375, 447], [276, 447]], [[200, 425], [265, 425], [265, 446], [200, 446]], [[114, 422], [209, 422], [209, 449], [114, 449]], [[284, 394], [365, 394], [365, 417], [284, 417]], [[209, 393], [274, 393], [274, 417], [209, 417]], [[143, 394], [212, 394], [212, 415], [143, 415]], [[22, 393], [117, 393], [117, 417], [22, 417]], [[420, 366], [465, 366], [465, 389], [420, 389]], [[379, 366], [425, 366], [425, 388], [379, 388]], [[59, 360], [161, 362], [161, 386], [58, 384]], [[25, 363], [53, 363], [53, 384], [25, 384]], [[240, 360], [286, 360], [286, 387], [240, 387]], [[150, 356], [237, 359], [236, 388], [149, 386]], [[26, 330], [116, 332], [116, 354], [25, 351]], [[249, 329], [304, 329], [304, 354], [249, 354]], [[305, 328], [346, 328], [346, 354], [305, 354]], [[141, 327], [242, 327], [242, 354], [141, 354]], [[25, 301], [119, 301], [119, 321], [25, 321]], [[140, 299], [256, 299], [256, 322], [140, 322]], [[123, 270], [179, 268], [180, 287], [123, 288]], [[23, 266], [101, 269], [100, 292], [22, 290]], [[142, 239], [197, 239], [197, 257], [142, 257]], [[197, 239], [241, 237], [242, 256], [198, 258]], [[24, 236], [118, 236], [118, 261], [24, 261]], [[158, 204], [236, 204], [236, 229], [158, 229]], [[24, 203], [81, 205], [80, 231], [23, 228]], [[104, 203], [166, 203], [166, 228], [104, 228]], [[107, 176], [206, 176], [206, 196], [107, 196]], [[252, 175], [303, 175], [303, 195], [252, 195]], [[197, 175], [251, 175], [251, 195], [197, 195]], [[24, 174], [82, 174], [82, 198], [24, 198]], [[40, 140], [122, 140], [122, 167], [40, 167]], [[27, 144], [51, 144], [51, 162], [27, 162]], [[143, 136], [269, 138], [268, 168], [142, 166]], [[26, 110], [90, 113], [89, 134], [25, 132]], [[270, 109], [318, 109], [318, 136], [270, 136]], [[184, 108], [272, 108], [272, 136], [184, 136]], [[89, 108], [162, 112], [161, 137], [88, 133]], [[68, 79], [175, 79], [175, 106], [68, 106]], [[48, 80], [72, 80], [72, 104], [48, 104]], [[23, 80], [50, 80], [50, 102], [23, 102]], [[50, 61], [64, 61], [64, 68], [50, 68]], [[278, 51], [304, 51], [304, 71], [278, 71]], [[160, 53], [173, 53], [173, 61], [160, 61]], [[168, 39], [252, 39], [252, 67], [168, 67]], [[24, 29], [111, 33], [109, 78], [22, 74]]]
12.jpg	[[[258, 552], [298, 552], [298, 570], [258, 570]], [[160, 550], [199, 550], [199, 580], [160, 580]], [[201, 549], [247, 546], [249, 574], [203, 578]], [[70, 496], [240, 496], [240, 551], [70, 551]], [[243, 500], [296, 500], [296, 546], [243, 546]], [[238, 455], [277, 455], [277, 486], [238, 486]], [[278, 454], [321, 454], [321, 484], [278, 484]], [[116, 410], [158, 410], [158, 447], [116, 447]], [[193, 401], [279, 396], [281, 441], [196, 446]], [[155, 398], [204, 398], [204, 449], [155, 449]]]
french_0.jpg	[[[307, 675], [373, 675], [373, 707], [307, 707]], [[227, 669], [302, 674], [300, 703], [225, 699]], [[199, 671], [227, 671], [227, 695], [199, 695]], [[200, 636], [278, 643], [275, 674], [197, 667]], [[387, 551], [475, 556], [473, 584], [386, 579]], [[349, 554], [383, 554], [383, 576], [349, 576]], [[264, 544], [343, 551], [341, 579], [262, 572]], [[242, 441], [289, 441], [289, 470], [242, 470]], [[289, 438], [356, 435], [357, 466], [291, 469]], [[362, 436], [506, 427], [508, 453], [363, 461]], [[378, 339], [469, 350], [466, 376], [375, 366]], [[342, 336], [378, 341], [374, 367], [339, 362]], [[262, 326], [338, 336], [334, 364], [259, 354]], [[216, 231], [298, 226], [300, 261], [218, 266]], [[304, 225], [346, 225], [346, 255], [304, 255]]]
ger_1.jpg	[[[199, 245], [231, 245], [231, 266], [199, 266]], [[118, 241], [210, 238], [211, 269], [119, 269]], [[59, 240], [114, 240], [114, 268], [59, 268]], [[239, 246], [272, 231], [282, 254], [248, 269]], [[183, 208], [275, 208], [275, 226], [183, 226]], [[64, 203], [172, 209], [171, 231], [63, 225]], [[200, 187], [246, 187], [246, 202], [200, 202]], [[100, 185], [193, 185], [193, 204], [100, 204]], [[69, 122], [270, 128], [269, 164], [68, 158]]]
ger_2.jpg	[[[264, 397], [317, 418], [295, 465], [243, 444]], [[163, 406], [223, 406], [223, 450], [163, 450]], [[258, 88], [310, 88], [310, 116], [258, 116]], [[310, 83], [381, 86], [379, 119], [308, 117]], [[193, 84], [253, 84], [253, 113], [193, 113]], [[153, 83], [194, 83], [194, 111], [153, 111]], [[74, 79], [150, 79], [150, 116], [74, 116]], [[17, 78], [75, 78], [75, 113], [17, 113]], [[18, 52], [78, 52], [78, 76], [18, 76]], [[141, 49], [321, 49], [321, 79], [141, 79]], [[84, 48], [135, 48], [135, 78], [84, 78]], [[17, 15], [112, 15], [112, 47], [17, 47]], [[120, 15], [171, 15], [171, 47], [120, 47]]]
japan_1.jpg	[[[147, 18], [228, 18], [228, 33], [147, 33]], [[137, 20], [148, 20], [148, 30], [137, 30]], [[101, 18], [133, 18], [133, 34], [101, 34]], [[58, 18], [103, 18], [103, 34], [58, 34]]]
japan_2.jpg	[[[829, 773], [925, 773], [925, 796], [829, 796]], [[500, 736], [631, 732], [632, 784], [502, 789]], [[278, 739], [381, 739], [381, 775], [278, 775]], [[1005, 729], [1109, 729], [1109, 765], [1005, 765]], [[397, 682], [467, 682], [467, 718], [397, 718]], [[664, 677], [782, 677], [782, 711], [664, 711]], [[210, 675], [286, 675], [286, 711], [210, 711]], [[171, 675], [211, 675], [211, 710], [171, 710]], [[565, 624], [679, 630], [677, 672], [563, 666]], [[274, 626], [285, 626], [285, 637], [274, 637]], [[291, 613], [434, 613], [434, 660], [291, 660]], [[750, 615], [854, 613], [855, 644], [751, 646]], [[894, 580], [981, 580], [981, 623], [894, 623]], [[1226, 565], [1390, 565], [1390, 623], [1226, 623]], [[132, 549], [256, 552], [255, 582], [131, 578]], [[670, 549], [680, 549], [680, 557], [670, 557]], [[821, 536], [843, 536], [843, 559], [821, 559]], [[847, 522], [999, 528], [997, 569], [846, 563]], [[725, 528], [776, 528], [776, 580], [725, 580]], [[413, 518], [610, 518], [610, 595], [413, 595]], [[1064, 510], [1114, 510], [1114, 542], [1064, 542]], [[1202, 505], [1291, 505], [1291, 546], [1202, 546]], [[1101, 506], [1216, 506], [1216, 542], [1101, 542]], [[234, 481], [385, 487], [382, 546], [231, 540]], [[885, 464], [1008, 464], [1008, 510], [885, 510]], [[461, 470], [491, 470], [491, 498], [461, 498]], [[998, 467], [1035, 467], [1035, 503], [998, 503]], [[562, 467], [602, 467], [602, 503], [562, 503]], [[483, 467], [575, 463], [576, 501], [484, 505]], [[1301, 460], [1400, 460], [1400, 511], [1301, 511]], [[780, 446], [865, 453], [862, 496], [777, 489]], [[707, 447], [794, 447], [794, 497], [707, 497]], [[106, 452], [234, 452], [234, 482], [106, 482]], [[1125, 439], [1163, 439], [1163, 474], [1125, 474]], [[358, 434], [461, 438], [460, 467], [356, 463]], [[1036, 427], [1119, 430], [1118, 480], [1035, 478]], [[1221, 408], [1301, 408], [1301, 444], [1221, 444]], [[562, 400], [715, 400], [715, 447], [562, 447]], [[854, 390], [888, 390], [888, 418], [854, 418]], [[774, 387], [856, 387], [856, 423], [774, 423]], [[749, 392], [771, 392], [771, 418], [749, 418]], [[154, 381], [300, 385], [298, 426], [153, 422]], [[883, 385], [925, 385], [925, 420], [883, 420]], [[506, 374], [546, 374], [546, 401], [506, 401]], [[442, 369], [477, 369], [477, 408], [442, 408]], [[1063, 363], [1115, 368], [1110, 412], [1058, 407]], [[333, 373], [445, 361], [449, 400], [337, 413]], [[946, 359], [1064, 359], [1064, 415], [946, 415]], [[1205, 344], [1352, 344], [1352, 383], [1205, 383]], [[640, 336], [805, 336], [805, 370], [640, 370]], [[227, 334], [352, 334], [352, 362], [227, 362]], [[936, 326], [950, 326], [950, 344], [936, 344]], [[904, 323], [916, 335], [907, 344], [895, 332]], [[829, 320], [894, 320], [894, 344], [829, 344]], [[128, 311], [211, 311], [211, 346], [128, 346]], [[59, 311], [142, 311], [142, 349], [59, 349]], [[1162, 306], [1202, 306], [1202, 334], [1162, 334]], [[1054, 300], [1171, 300], [1171, 341], [1054, 341]], [[342, 300], [518, 300], [518, 328], [342, 328]], [[558, 288], [650, 288], [650, 323], [558, 323]], [[1283, 264], [1307, 264], [1307, 275], [1283, 275]], [[891, 262], [930, 262], [930, 293], [891, 293]], [[846, 261], [902, 261], [902, 293], [846, 293]], [[932, 256], [1032, 252], [1034, 301], [934, 305]], [[752, 256], [800, 256], [800, 298], [752, 298]], [[1210, 241], [1391, 245], [1390, 304], [1209, 300]], [[1056, 241], [1136, 241], [1136, 285], [1056, 285]], [[339, 228], [408, 228], [408, 283], [339, 283]], [[184, 215], [344, 215], [344, 287], [184, 287]], [[763, 185], [843, 185], [843, 223], [763, 223]], [[694, 185], [770, 185], [770, 221], [694, 221]], [[168, 172], [298, 172], [298, 202], [168, 202]], [[925, 146], [1010, 146], [1010, 229], [925, 229]], [[485, 152], [600, 152], [600, 195], [485, 195]], [[411, 154], [488, 154], [488, 190], [411, 190]], [[766, 149], [898, 149], [898, 177], [766, 177]], [[627, 126], [718, 126], [718, 156], [627, 156]], [[246, 115], [323, 115], [323, 151], [246, 151]], [[1203, 95], [1304, 95], [1304, 144], [1203, 144]], [[1066, 92], [1206, 92], [1206, 146], [1066, 146]], [[878, 77], [1020, 81], [1018, 135], [876, 131]], [[488, 82], [536, 82], [536, 125], [488, 125]], [[395, 75], [499, 75], [499, 133], [395, 133]]]
korean_1.jpg	[[[386, 737], [440, 737], [440, 773], [386, 773]], [[220, 737], [289, 734], [290, 769], [222, 772]], [[621, 736], [663, 736], [663, 770], [621, 770]], [[537, 735], [616, 732], [618, 773], [538, 776]], [[448, 732], [529, 732], [529, 774], [448, 774]], [[293, 732], [378, 735], [377, 775], [291, 773]], [[699, 699], [704, 699], [704, 704], [699, 704]], [[216, 688], [277, 688], [277, 723], [216, 723]], [[397, 688], [476, 685], [477, 720], [398, 722]], [[279, 683], [392, 683], [392, 727], [279, 727]], [[658, 684], [706, 684], [706, 716], [658, 716]], [[599, 684], [647, 684], [647, 718], [599, 718]], [[494, 687], [510, 687], [510, 709], [494, 709]], [[530, 676], [590, 681], [587, 721], [527, 716]], [[196, 628], [292, 628], [292, 679], [196, 679]], [[296, 631], [467, 627], [468, 670], [296, 673]], [[477, 625], [560, 625], [560, 667], [477, 667]], [[667, 623], [721, 623], [721, 666], [667, 666]], [[564, 623], [654, 620], [655, 665], [566, 667]], [[148, 570], [220, 570], [220, 613], [148, 613]], [[235, 567], [307, 564], [309, 608], [237, 611]], [[324, 567], [441, 556], [445, 604], [328, 614]], [[554, 558], [635, 562], [633, 604], [552, 599]], [[447, 560], [541, 553], [544, 602], [451, 609]], [[639, 558], [693, 558], [693, 599], [639, 599]], [[399, 518], [503, 514], [504, 551], [401, 555]], [[429, 368], [479, 366], [480, 389], [430, 392]], [[451, 325], [474, 325], [474, 343], [451, 343]], [[479, 192], [484, 198], [480, 202], [474, 197]], [[366, 168], [417, 168], [417, 222], [366, 222]], [[397, 161], [547, 141], [560, 249], [411, 269]]]
model_prod_flow_ch.png	[[[269, 155], [346, 155], [346, 186], [269, 186]], [[348, 150], [579, 150], [579, 188], [348, 188]], [[1689, 139], [1732, 139], [1732, 166], [1689, 166]], [[1742, 134], [1843, 134], [1843, 170], [1742, 170]], [[1132, 134], [1290, 134], [1290, 163], [1132, 163]], [[995, 137], [1142, 137], [1142, 161], [995, 161]], [[488, 115], [631, 109], [632, 141], [488, 146]], [[352, 114], [488, 114], [488, 146], [352, 146]], [[1390, 110], [1601, 105], [1602, 145], [1391, 150]], [[276, 107], [344, 113], [342, 146], [274, 140]], [[739, 103], [889, 103], [889, 150], [739, 150]], [[41, 101], [195, 96], [196, 145], [42, 151]], [[1726, 96], [1772, 96], [1772, 121], [1726, 121]], [[1671, 96], [1714, 96], [1714, 121], [1671, 121]], [[996, 94], [1134, 96], [1133, 121], [995, 119]], [[1787, 92], [1855, 92], [1855, 123], [1787, 123]], [[1139, 97], [1263, 92], [1264, 116], [1140, 121]], [[423, 74], [478, 74], [478, 96], [423, 96]], [[487, 70], [574, 64], [575, 96], [489, 101]], [[352, 69], [433, 69], [433, 101], [352, 101]], [[276, 67], [342, 67], [342, 99], [276, 99]], [[843, 11], [938, 11], [938, 43], [843, 43]], [[700, 4], [840, 9], [839, 43], [699, 38]]]
